OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape__Area,Shape__Length
42506,2019,CA,CDF,AEU,BROWNS,00023326,2019/08/02 00:00:00+00,2019/08/02 00:00:00+00,9,,,84.32344055,1,1,,556061.392708595,3606.92786333905
42507,2019,CA,CDF,AEU,CARSON,00023015,2019/07/30 00:00:00+00,2019/07/30 00:00:00+00,2,,,13.18780041,1,1,,87888.912767325,1466.32215764898
42508,2019,CA,CDF,AEU,CHAPARRAL,00029708,2019/09/29 00:00:00+00,2019/09/29 00:00:00+00,9,,,21.85110664,1,1,,144765.10935364,2389.70042156346
42509,2019,CA,CDF,AEU,COULTER,00028812,2019/09/21 00:00:00+00,2019/09/21 00:00:00+00,9,,,17.7882843,1,1,,117878.39204313,1692.28010525265
42510,2019,CA,CDF,AEU,COUNTRY,00026999,2019/09/03 00:00:00+00,2019/09/03 00:00:00+00,14,,,85.59668732,1,1,,572850.18261507,5463.7404276331
42511,2019,CA,CDF,AEU,ELECTRA,00029257,2019/09/25 00:00:00+00,2019/09/25 00:00:00+00,7,,,10.23911476,1,1,,67449.02207314,1736.75197307066
42512,2019,CA,CDF,AEU,LIBERTY,00026884,2019/09/02 00:00:00+00,2019/09/02 00:00:00+00,2,,,10.66763687,1,1,,70145.51051695,1588.89663752742
42513,2019,CA,CDF,AEU,PATTERSON,00024851,2019/08/15 00:00:00+00,2019/08/15 00:00:00+00,14,,,34.91486359,1,1,,232061.69523381,2336.71482964834
42514,2019,CA,CDF,AEU,VINTAGE,00021136,2019/07/14 00:00:00+00,2019/07/14 00:00:00+00,2,,,2.438375,1,1,,16179.10554812,557.883089676713
42515,2019,CA,CDF,FKU,DEER,00008718,2019/06/23 00:00:00+00,2019/06/26 00:00:00+00,7,,65,64.95156097,1,1,,411319.147198375,3371.72960697565
42516,2019,CA,CDF,FKU,DEVIL,00005520,2019/04/24 00:00:00+00,2019/04/24 00:00:00+00,11,,50.25,50.1395874,1,1,,309407.86115753,3884.37175056528
42517,2019,CA,CDF,FKU,HILLS,00007319,2019/05/29 00:00:00+00,2019/06/01 00:00:00+00,2,,120.86,120.64044189,1,1,,760502.43467296,4204.88618553511
42518,2019,CA,CDF,FKU,HORSE,00012035,2019/10/18 00:00:00+00,2019/10/19 00:00:00+00,2,,13.7,13.74861526,1,1,,85633.46257534,1419.47982036749
42519,2019,CA,CDF,FKU,MUD,00015366,2019/10/18 00:00:00+00,2019/10/19 00:00:00+00,11,,137,137.21513367,1,1,,854951.26138595,4629.54198313658
42520,2019,CA,CDF,FKU,REEF,00013428,2019/09/11 00:00:00+00,2019/09/11 00:00:00+00,11,,104,103.76072693,1,1,,640445.140179745,3663.01241137669
42521,2019,CA,CDF,FKU,SKY,00011299,2019/09/05 00:00:00+00,2019/09/05 00:00:00+00,11,,139,138.99320984,1,1,,862678.633389375,3933.21081233347
42522,2019,CA,CDF,FKU,WARTHAN,00012841,2019/09/01 00:00:00+00,2019/10/02 00:00:00+00,3,,13,12.2017622,1,1,,75771.48024676,1336.61609255181
42523,2019,CA,CDF,FKU,BRYSON,00015219,2019/10/15 00:00:00+00,2019/10/15 00:00:00+00,7,,14,13.8421917,1,1,,87287.915256165,1416.19539302707
42524,2019,CA,CDF,FKU,COVE,00008541,2019/06/20 00:00:00+00,2019/06/23 00:00:00+00,7,,20,29.09276009,1,1,,183528.996105315,2091.36094444468
42525,2019,CA,CDF,FKU,FRAME,00014450,2019/09/30 00:00:00+00,2019/10/02 00:00:00+00,7,,15,15.02214813,1,1,,93461.9000533,1819.64634428881
42526,2019,CA,CDF,FKU,OIL,00014337,2019/09/28 00:00:00+00,2019/09/28 00:00:00+00,11,,38,37.66930389,1,1,,234734.887062415,3051.30077776424
42527,2019,CA,CDF,FKU,PALM,00014378,2019/09/29 00:00:00+00,2019/09/29 00:00:00+00,11,,90,89.73407745,1,1,,559334.55673186,3027.61131543673
42528,2019,CA,CDF,FKU,PALMER,00009326,2019/07/04 00:00:00+00,2019/07/04 00:00:00+00,11,,14.64,14.61488914,1,1,,91061.900683395,1738.86988874417
42529,2019,CA,CDF,FKU,PANOCHE,00005298,2019/04/20 00:00:00+00,2019/04/20 00:00:00+00,9,,44.81,44.81122589,1,1,,282817.665145805,2913.85727020317
42530,2019,CA,CDF,FKU,PYRAMID,00013656,2019/09/15 00:00:00+00,2019/09/15 00:00:00+00,14,,15.9,15.94365311,1,1,,98283.628926125,1683.18141810502
42531,2019,CA,CDF,FKU,SPEARHEAD,00007317,2019/05/29 00:00:00+00,2019/05/30 00:00:00+00,11,,13.47,13.47895718,1,1,,85801.23409269,1625.99854360536
42532,2019,CA,CDF,FKU,YORK,00005720,,,14,Started in Kern county,,160.91242981,1,1,,991829.91825358,6794.07942350173
42533,2019,CA,CDF,FKU,PHELPS,00013062,2019/09/05 00:00:00+00,2019/09/05 00:00:00+00,11,,61.4,61.30565643,1,1,,381406.93538514,3068.88005174642
42534,2019,CA,CDF,BEU,DUDLEY,00003067,2019/05/30 00:00:00+00,2019/05/30 00:00:00+00,2,,13.5,13.47397709,1,1,,83494.60051382,1126.27089218183
42535,2019,CA,CDF,BEU,VINEYARD ,00003134,2019/06/02 00:00:00+00,2019/06/02 00:00:00+00,5,,32,32.38625717,1,1,,199654.7906598,2222.03983359129
42536,2019,CA,CDF,BEU,LIGGETT,00003264,2019/06/08 00:00:00+00,2019/06/08 00:00:00+00,14,,11,10.37624931,1,1,,64113.581326635,1597.54748018786
42537,2019,CA,CDF,BEU,HUNTER,00003291,2019/06/09 00:00:00+00,2019/06/09 00:00:00+00,2,,74.7,74.50411224,2,1,,460529.195216035,2690.15332986587
42538,2019,CA,CDF,BEU,ARDO,00003383,2019/06/12 00:00:00+00,2019/06/12 00:00:00+00,11,,43,42.75900269,1,1,,264541.85919667,2452.50797907387
42539,2019,CA,CDF,BEU,HOLLISTER,00003484,2019/06/15 00:00:00+00,2019/06/15 00:00:00+00,10,,24.53,24.50135231,1,1,,154758.24055319,1688.25767186206
42540,2019,CA,CDF,BEU,HERNANDEZ,00003602,2019/06/19 00:00:00+00,2019/06/19 00:00:00+00,14,,33.1,28.65992546,1,1,,179065.34534612,3763.15946405299
42541,2019,CA,CDF,BEU,LONOAK,00003696,2019/06/25 00:00:00+00,2019/06/25 00:00:00+00,11,,2546,2520.87866211,2,1,,15702125.3867702,23366.1482910118
42542,2019,CA,CDF,BEU,PARKFIELD,00003780,2019/06/30 00:00:00+00,2019/06/30 00:00:00+00,11,,14.2,13.85442162,1,1,,85477.13181662,1240.62480075648
42543,2019,CA,CDF,BEU,SARGENT,00003972,2019/07/09 00:00:00+00,2019/07/09 00:00:00+00,11,,280,171.94772339,1,1,,1064147.27646745,5491.14333405632
42544,2019,CA,CDF,BEU,LUCAS,00004195,2019/07/21 00:00:00+00,2019/07/21 00:00:00+00,10,,18.2,18.16433716,1,1,,112498.411224495,1706.79538606696
42545,2019,CA,CDF,BEU,LAKE,00004344,2019/07/29 00:00:00+00,2019/07/29 00:00:00+00,10,,306,305.68286133,1,1,,1889138.03714714,5277.85788546587
42546,2019,CA,CDF,BEU,JOLON,00005020,2019/09/01 00:00:00+00,2019/09/01 00:00:00+00,11,,66,61.59236908,1,1,,380769.936657375,4904.80411550442
42547,2019,CA,CDF,BEU,ANTELOPE,00005048,2019/09/02 00:00:00+00,2019/09/02 00:00:00+00,9,,167,167.33279419,6,1,,1051610.51471527,4258.33492330585
42548,2019,CA,CDF,BEU,FRUDDEN,00005061,2019/09/03 00:00:00+00,2019/09/03 00:00:00+00,2,,11.77,11.78939342,1,1,,72879.279943295,1264.80373072146
42549,2019,CA,CDF,BEU,CROSS,00005735,2019/10/08 00:00:00+00,2019/10/11 00:00:00+00,14,,289,289.15142822,3,1,,1782338.51595138,9999.10726840341
42550,2019,CA,CDF,BEU,STAGE,00005333,2019/09/18 00:00:00+00,2019/09/18 00:00:00+00,7,,13,13.01914883,1,1,,82252.889868375,2136.63080337577
42551,2019,CA,CDF,CZU,KING,00007484,2019/10/10 00:00:00+00,2019/10/10 00:00:00+00,11,,11,8.22160244,1,1,,53203.822574305,1318.08412360885
42552,2019,CA,CDF,CZU,CABRILLO,00007888,2019/10/24 00:00:00+00,2019/10/24 00:00:00+00,2,,61,61.75044632,7,1,,394295.433509295,3804.31224850438
42553,2019,CA,CDF,CZU,DEER,00006545,2019/09/03 00:00:00+00,2019/09/03 00:00:00+00,5,,10,9.36737537,1,1,,59831.35149878,1593.01226713874
42554,2019,CA,CDF,SHU,MOUNTAIN ,00009030,2019/08/22 00:00:00+00,2019/08/26 00:00:00+00,14,,600,493.25878906,1,1,,3476620.08345969,14514.8781334595
42555,2019,CA,CDF,SHU,PLAINS ,00010927,2019/10/10 00:00:00+00,2019/10/10 00:00:00+00,10,,42,42.17503738,1,1,,295470.48594023,3400.67998651279
42556,2019,CA,CDF,SHU,HORSE,00007390,2019/07/12 00:00:00+00,2019/07/13 00:00:00+00,14,,30,24.75569153,1,1,,173258.313683955,2972.80553401636
42557,2019,CA,CDF,SHU,5-9,00009587,2019/09/05 00:00:00+00,2019/09/06 00:00:00+00,1,,14.63,14.63054085,1,1,,102542.244248245,1777.2794722057
42558,2019,CA,CDF,SHU,COW,00010269,2019/09/24 00:00:00+00,2019/09/24 00:00:00+00,10,,16,15.38396549,1,1,,108143.377215975,1509.41078319392
42559,2019,CA,CDF,SHU,GILBERT,00008339,2019/08/04 00:00:00+00,2019/08/06 00:00:00+00,2,,30,33.09215546,1,1,,232288.61917632,4074.17324540383
42560,2019,CA,CDF,SHU,TRINITY,00006689,2019/06/25 00:00:00+00,2019/06/25 00:00:00+00,2,,90,129.06361389,1,1,,902104.833740625,6013.63733278279
42561,2019,CA,CDF,SHU,LOWER,00008673,2019/08/12 00:00:00+00,2019/08/12 00:00:00+00,1,,46,46.40510941,1,1,,324549.55503203,2751.67322966773
42562,2019,CA,CDF,SHU,RANCH,00007092,2019/07/05 00:00:00+00,2019/07/06 00:00:00+00,2,,30,32.78963089,1,1,,229141.527016805,2609.90858313023
42563,2019,CA,CDF,SHU,COTTAGE,00008781,2019/08/15 00:00:00+00,2019/08/17 00:00:00+00,2,,156,112.29244995,1,1,,786182.612278685,6318.64602211613
42564,2019,CA,CDF,TGU,RAWSON,00011434,2019/10/26 00:00:00+00,2019/10/27 00:00:00+00,10,,605,605.48974609,1,1,,4179430.9607664,12951.1365672157
42565,2019,CA,CDF,TGU,RANCH,00011766,2019/11/03 00:00:00+00,2019/11/14 00:00:00+00,14,Under Investigation,2534,2534.2109375,7,1,,17525519.3761605,24232.1809257072
42566,2019,CA,CDF,TGU,RED BANK,00009386,2019/09/05 00:00:00+00,2019/09/15 00:00:00+00,1,,8822,8822.02441406,7,1,,61191653.4728188,59558.640806552
42567,2019,CA,CDF,TCU,BURSON,00007252,2019/06/22 00:00:00+00,2019/06/22 00:00:00+00,14,,33,1.39964437,1,1,,9185.656356505,658.95462748534
42568,2019,CA,CDF,TCU,BRANDT,00007779,2019/07/03 00:00:00+00,2019/07/03 00:00:00+00,10,,190,23.1740036,1,1,,151877.438238755,2602.20776688237
42569,2019,CA,CDF,TCU,LYNETTE,00011434,2019/09/23 00:00:00+00,2019/09/23 00:00:00+00,9,,66.8,66.70488739,1,1,,436621.95557659,3349.89863224521
42570,2019,CA,CDF,TCU,FLOOD,00010715,2019/09/05 00:00:00+00,2019/09/05 00:00:00+00,14,,44,44.07997513,1,1,,287876.441538545,2563.36813458646
42571,2019,CA,CDF,TCU,MILTON,00008329,2019/07/15 00:00:00+00,2019/07/15 00:00:00+00,14,Electrical power,202,200.08377075,1,1,,1303951.89427925,7638.95637379162
42572,2019,CA,CDF,TCU,RODDEN,00008128,2019/07/11 00:00:00+00,2019/07/11 00:00:00+00,5,,32,32.69442368,1,1,,212402.505547115,2397.04464677737
42573,2019,CA,CDF,TCU,MILTON_2,00006366,2019/06/02 00:00:00+00,2019/06/02 00:00:00+00,14,,87,84.13814545,1,1,,548318.427418275,4074.11796626219
42574,2019,CA,CDF,TCU,PRESTON,00009456,2019/08/08 00:00:00+00,2019/08/08 00:00:00+00,8,,21.3,20.16606522,1,1,,131453.166957505,1712.91193645059
42575,2019,CA,CDF,TCU,CERRITOS,00008348,2019/07/15 00:00:00+00,2019/07/15 00:00:00+00,14,,11.2,12.29055119,1,1,,79420.344894285,1869.79884086281
42576,2019,CA,CDF,TCU,FLOTO,00007606,2019/06/29 00:00:00+00,2019/06/29 00:00:00+00,14,,35.2,34.2159996,1,1,,221272.049068795,2828.7183073211
42577,2019,CA,CDF,TCU,CRABTREE,00005561,2019/05/13 00:00:00+00,2019/05/13 00:00:00+00,9,,10,9.96389008,1,1,,64408.80096945,1533.86606724105
42578,2019,CA,CDF,TCU,TULLOCH,00011480,2019/09/23 00:00:00+00,2019/09/25 00:00:00+00,10,,82.9,83.9577713,1,1,,545951.67046211,3657.27657429648
42579,2019,CA,CDF,RRU,HORSESHOE,00118651,2019/09/04 00:00:00+00,2019/09/17 00:00:00+00,14,,503,583.43988037,1,1,,3427267.65636858,13078.6689940182
42580,2019,CA,CDF,RRU,46,00139997,2019/10/21 00:00:00+00,2019/10/31 00:00:00+00,10,,328,329.39752197,1,1,,1943296.64240673,14918.0357006225
42581,2019,CA,CDF,RRU,JERRY,00079226,2019/06/21 00:00:00+00,2019/06/21 00:00:00+00,10,,500,521.9407959,6,1,,3075381.38174197,11739.3984374653
42582,2019,CA,CDF,RRU,LINCOLN,00034071,2019/03/15 00:00:00+00,2019/03/20 00:00:00+00,7,,560,564.21539307,6,1,,3294942.82370192,9040.16112465656
42583,2019,CA,CDF,RRU,MEADOWS,00090678,2019/07/16 00:00:00+00,2019/07/17 00:00:00+00,10,,81,81.65114594,1,1,,476636.308647605,4437.17275003242
42584,2019,CA,CDF,RRU,SANDALWOOD,00130233,2019/10/10 00:00:00+00,2019/10/14 00:00:00+00,14,,1000,1008.19274902,1,1,,5951083.35840264,15200.9404035951
42585,2019,CA,CDF,RRU,TENAJA,00113828,2019/09/04 00:00:00+00,2019/09/14 00:00:00+00,1, ,1926,1939.5357666,1,1,,11329899.3074598,21954.6475851631
42586,2019,CA,CDF,RRU,TORO,00099849,2019/08/05 00:00:00+00,2019/08/06 00:00:00+00,14,,94,88.16512299,1,1,,517264.681956595,3404.52470354235
42587,2019,CA,CDF,SKU,PATRICIA,00007102,2019/09/05 00:00:00+00,2019/09/05 00:00:00+00,1,,16.38,15.92129993,1,1,,116623.415350365,1573.84484377117
42588,2019,CA,CDF,SKU,DUZEL,00007025,2019/09/07 00:00:00+00,2019/09/08 00:00:00+00,1,,7,6.90454435,1,1,,49871.993158105,2503.19099687547
42589,2019,CA,CDF,SKU,SCOTT,00004746,2019/06/23 00:00:00+00,2019/06/23 00:00:00+00,5,,5.65,5.64790583,1,1,,40957.254080655,1049.57822281546
42590,2019,CA,CDF,SKU,HIGH,00003852,2019/05/24 00:00:00+00,2019/05/25 00:00:00+00,11,,7.68,7.52609301,1,1,,54625.35397658,1443.13490600821
42591,2019,CA,CDF,SKU,ROCKY,00004484,2019/06/14 00:00:00+00,2019/06/18 00:00:00+00,11,,16.38,16.37956238,1,1,,118800.129984095,1822.31775344171
42592,2019,CA,CDF,SKU,IRONGATE,00004553,2019/06/16 00:00:00+00,2019/06/29 00:00:00+00,3,,9.69,9.69502544,1,1,,70962.770454715,1192.88561215168
42593,2019,CA,CDF,SKU,CREEK,00004433,2019/06/12 00:00:00+00,2019/06/12 00:00:00+00,14,,5.1,4.96413279,1,1,,36410.063248265,865.172123832471
42594,2019,CA,CDF,SKU,AUBREY,00007156,2019/09/06 00:00:00+00,2019/09/06 00:00:00+00,1,,5.08,5.43810701,1,1,,39438.950639975,958.650385090596
42595,2019,CA,CDF,SKU,ETNA,00003033,2019/04/25 00:00:00+00,2019/04/25 00:00:00+00,5,,3.86,3.23662329,1,1,,23361.771736735,875.072075999593
42596,2019,CA,CDF,SCU,STUHR,00006517,2019/09/12 00:00:00+00,2019/09/12 00:00:00+00,10,,25,190.16488647,2,1,,1218752.74750271,6618.22162128341
42597,2019,CA,CDF,SCU,ROCK,00004384,2019/06/26 00:00:00+00,2019/06/30 00:00:00+00,14,,500,2233.890625,2,1,,14379072.9506886,19459.6528092895
42598,2019,CA,CDF,SCU,CANYON,00003184,2019/05/30 00:00:00+00,2019/05/30 00:00:00+00,9,,25,135.33938599,2,1,,871084.435412415,5071.11437288502
42599,2019,CA,CDF,SCU,HOLLOW,00002805,2019/07/03 00:00:00+00,2019/07/05 00:00:00+00,10,,50,282.22555542,2,1,,1823622.84941136,6291.49164944841
42600,2019,CA,CDF,SCU,PATTERSON,00006003,2019/08/01 00:00:00+00,0209/08/21 00:00:00+00,7,,15,139.20071411,2,1,,901734.885562005,4749.40376081139
42601,2019,CA,CDF,SCU,MARSH 3,00005526,2019/08/02 00:00:00+00,2019/08/09 00:00:00+00,7,,100,339.92272949,2,1,,2212726.90522977,5901.7676251721
42602,2019,CA,CDF,SCU,MARSH 5,00005528,2019/08/02 00:00:00+00,2019/08/09 00:00:00+00,7,,100,226.61686707,2,1,,1474835.3910936,5758.28466271914
42603,2019,CA,CDF,SCU,MARSH 6,00005529,2019/08/02 00:00:00+00,2019/08/09 00:00:00+00,7,,100,173.93330383,2,1,,1132209.66868583,4460.01791186444
42604,2019,CA,CDF,SCU,MALECH,00003943,2019/06/09 00:00:00+00,2019/06/10 00:00:00+00,2,,50,207.74560547,2,1,,1328125.00798953,6601.14835988847
42605,2019,CA,CDF,NEU,RANGE,00012526,2019/05/30 00:00:00+00,2019/05/30 00:00:00+00,2,,0.1,22.57154846,1,1,,152028.686904745,1650.86580970434
42606,2019,CA,CDF,NEU,22ND,00013305,2019/06/08 00:00:00+00,2019/06/08 00:00:00+00,14,,,72.06942749,1,1,,485698.722190645,2849.87557180615
42607,2019,CA,CDF,NEU,SCOTT,00014831,2019/06/24 00:00:00+00,2019/06/24 00:00:00+00,2,,2,80.3469696,1,1,,542735.57793015,3739.02236817282
42608,2019,CA,CDF,NEU,DYER,00015079,2019/06/26 00:00:00+00,2019/06/26 00:00:00+00,14,,148,147.6439209,1,1,,983705.864084005,6072.93632048154
42609,2019,CA,CDF,NEU,WATT,00013227,2019/06/07 00:00:00+00,2019/06/07 00:00:00+00,14,,50,26.63998032,1,1,,177507.40108925,2077.10540913071
42610,2019,CA,CDF,NEU,FAR,00016020,2019/07/06 00:00:00+00,2019/07/06 00:00:00+00,14,,35,34.72542953,1,1,,233434.488890525,3092.25957182982
42611,2019,CA,CDF,NEU,FOOTHILLS,00028628,2019/11/25 00:00:00+00,2019/11/25 00:00:00+00,7,,25,24.59044838,1,1,,164272.98892661,1941.65529095035
42612,2019,CA,CDF,NEU,LOMA,00024366,2019/10/06 00:00:00+00,2019/10/06 00:00:00+00,2,,0.6,0.9653762,1,1,,6519.4164448,417.748432591968
42613,2019,CA,CDF,NEU,DOUGLAS,00019994,2019/08/18 00:00:00+00,2019/08/18 00:00:00+00,2,,22,22.34313202,1,1,,151340.111548425,2264.76977291945
42614,2019,CA,CDF,NEU,HAMMONTON,00016632,2019/07/13 00:00:00+00,2019/07/13 00:00:00+00,14,,,9.3459959,1,1,,63009.84254894,2350.21127009265
42615,2019,CA,CDF,NEU,WEST BUTTE,00013326,2019/06/08 00:00:00+00,2019/06/10 00:00:00+00,14,,800,647.9942627,2,1,,4379828.75334456,15583.4883296247
42616,2019,CA,CDF,MMU,GAINES,00017127,2019/08/16 00:00:00+00,2019/08/20 00:00:00+00,14,,1300,979.45959473,1,1,,6317422.03357379,16191.2186728401
42617,2019,CA,CDF,MMU,BRICEBURG,00021257,2019/10/06 00:00:00+00,2019/10/20 00:00:00+00,10,IR Heat Perimeter with some corrections from GPS,5563,5508.35009766,7,1,,35579063.5498213,32223.6346458028
42618,2019,CA,CDF,MMU,HUNTER,00017062,2019/08/15 00:00:00+00,2019/08/15 00:00:00+00,10,,433,428.09866333,1,1,,2760037.11597094,8401.06497258887
42619,2019,CA,CDF,MMU,CONVERSE,00027020,2019/12/19 00:00:00+00,2019/12/19 00:00:00+00,5,,13,12.6345787,1,1,,81954.01056266,1586.60982909621
42620,2019,CA,CDF,MEU,USAL,00009124,2019/07/27 00:00:00+00,2020/01/27 00:00:00+00,9,,130,110.74078369,1,1,,760638.88323318,5874.25592711982
42621,2019,CA,CDF,MEU,BURRIS,00013345,2019/10/27 00:00:00+00,2020/01/28 00:00:00+00,9,,703,703.35571289,7,1,,4751970.42145319,12881.2783149475
42622,2019,CA,CDF,MEU,MOOSE,00009819,2019/08/12 00:00:00+00,2019/08/12 00:00:00+00,2,,197,195.8782959,1,1,,1314641.66241414,5949.40741646818
42623,2019,CA,CDF,MEU,GRADE,00008307,2017/07/16 00:00:00+00,2017/07/21 00:00:00+00,10,,900,890.51525879,7,1,,6026478.32392673,12088.3370140526
42624,2019,CA,CDF,SLU,BOULDER,00007315,2019/06/05 00:00:00+00,2019/06/05 00:00:00+00,11,Bird into powerline,1075,1110.84313965,6,1,,6767755.26140796,20338.2759374124
42625,2019,CA,CCO,MRN,SPIRIT,00002286,2019/08/27 00:00:00+00,2019/08/27 00:00:00+00,5,post-meditation personal paper burning,,15.82897949,1,1,,103401.105066465,2059.81655628298
42626,2019,CA,USF,TNF,BORDER,00030785,,,14,"from EGP REST Service, phone/ tablet c_meth",,11.51428127,8,1,,78802.010601835,1411.71145657347
42627,2019,CA,USF,HTF,DIXON,00030468,2019/07/08 00:00:00+00,,1,"from EGP REST Service, Phone/tablet C_method",30,8.94867611,1,2,,59322.774085525,1237.25567626924
42628,2019,CA,USF,SNF,FISH,00000669,2019/07/15 00:00:00+00,2019/07/19 00:00:00+00,2,Event Standard Perims,77,76.8265152,7,1,,491732.35605238,4350.33295265789
42629,2019,CA,USF,SHF,JAKES,00001204,2019/09/05 00:00:00+00,2019/11/30 00:00:00+00,1,,8.1,8.9210844,3,1,,63377.607075215,2039.46914087783
42630,2019,CA,USF,INF,KELTY,00001465,,,14,Event Standard Perims,,4.61346102,7,1,,29924.129607845,950.652856952955
42631,2019,CA,USF,TNF,SUNRISE 2,00030367,2019/07/11 00:00:00+00,,14,"Pulled from EGP REST, mapped by Phone/ tablet",4.3,5.25931358,1,1,,35816.97274865,1418.54833217145
42632,2019,CA,USF,HTF,TAMARACK,00030272,,,14,"chanley_nifc;from EGP REST, in July",,67.21747589,1,1,,444603.5078023,3070.19085493226
42633,2019,CA,CCO,ORC,BLUE DIAMOND,19059616,0219/05/29 00:00:00+00,0219/05/29 00:00:00+00,16,,,2.29694033,1,1,,13487.243999195,1125.79746043494
42634,2019,CA,CCO,ORC,BELLA COLLINA GOLF COURSE SCL ,19085271,2019/07/31 00:00:00+00,2019/07/31 00:00:00+00,14,,,3.76396012,1,1,,21940.584249855,739.658615653997
42635,2019,CA,CCO,ORC,ORTEGA,19104452,2019/09/13 00:00:00+00,2019/09/15 00:00:00+00,14,,20,26.37641335,2,1,,154063.7423938,2583.37936043713
42636,2019,CA,CCO,ORC,FOSSIL,19105388,2019/09/15 00:00:00+00,2019/09/16 00:00:00+00,14,,,15.84562111,1,1,,92787.336995445,1444.61342276418
42637,2019,CA,CCO,ORC,BOMMER,19122560,2019/10/24 00:00:00+00,2019/10/24 00:00:00+00,10,,,1.32273245,1,1,,7763.60132474,406.792533915195
42638,2019,CA,CCO,ORC,WILLIAMS,19127578,2019/11/03 00:00:00+00,2019/11/04 00:00:00+00,14,,,2.14775467,1,1,,12599.689753355,511.713754352146
42639,2019,CA,CDF,SLU,TRACY,00006361,2019/05/15 00:00:00+00,2019/05/15 00:00:00+00,11,Animal Striking Electrical Surge Arrestor,,4.47272873,1,1,,27294.43911367,799.493984368055
42640,2019,CA,CDF,SLU,VALLEY,00008735,2019/07/04 00:00:00+00,2019/07/04 00:00:00+00,14,under investigation,,2.08502102,1,1,,12702.86216254,522.473513684177
42641,2019,CA,CDF,SLU,SPRING,00012355,2019/09/13 00:00:00+00,2019/09/13 00:00:00+00,14,,,3.04685354,6,1,,18662.979053445,686.034958594063
42642,2019,CA,CDF,SLU,LOPEZ,00001227,2019/09/21 00:00:00+00,2019/09/24 00:00:00+00,4,may have a Inc # of 12773,,205.19244385,2,1,,1247087.07158135,10468.6785939164
42643,2019,CA,CCO,LAC,TOPANGA 2,,2019/11/16 00:00:00+00,2019/11/16 00:00:00+00,,,,3.96299458,,1,,23451.619420395,680.195567325082
42644,2019,CA,CDF,SLU,COTTONWOOD,00005088,2019/04/18 00:00:00+00,2019/04/18 00:00:00+00,10,No structure damamge,,1.90854526,6,1,,11759.834956775,468.931915568969
42645,2019,CA,CDF,SLU,HOLLOW,00007458,2019/06/08 00:00:00+00,2019/06/08 00:00:00+00,2,Rock strike high wheel weed eater,,0.75897449,1,1,,4662.27375563,364.395349699276
42646,2019,CA,CDF,SLU,ROCK,00007478,2019/06/08 00:00:00+00,2019/06/08 00:00:00+00,14,Cause under P3428 investigation,,3.80411291,1,1,,23438.66580149,734.369513630572
42647,2019,CA,CDF,SLU,CRESTVIEW,00007406,2019/06/08 00:00:00+00,2019/06/08 00:00:00+00,2,Mowing,,15.5361042,1,1,,95622.32137691,1421.84848966333
42648,2019,CA,CDF,SLU,EUREKA,00000074,2019/06/08 00:00:00+00,2019/06/08 00:00:00+00,2,,14,11.99846745,6,1,,73478.642485585,1237.08198930443
42649,2019,CA,CDF,SLU,HELIOS,00007412,2019/06/07 00:00:00+00,2019/06/07 00:00:00+00,2,"Electrical, possible damaged solar panels",,0.81298244,1,1,,4959.59365505,312.619041527094
42650,2019,CA,CDF,SLU,BITTER,00007568,2019/06/10 00:00:00+00,2019/06/10 00:00:00+00,10,,,73.9311676,6,1,,453390.21517319,5381.84060244612
42651,2019,CA,CDF,SLU,MCMILLIAN,00007684,2019/06/12 00:00:00+00,2019/06/12 00:00:00+00,2,Harrow Bed Striking a Rock,,1763.82055664,1,1,,10840202.4843486,19800.6714623518
42652,2019,CA,CDF,SLU,SADDLE BACK,00007935,2019/06/17 00:00:00+00,2019/06/17 00:00:00+00,15,,,4.2865448,1,1,,26373.290105835,831.513390293222
42653,2019,CA,CDF,SLU,BUENA,00008487,2019/06/28 00:00:00+00,2019/06/28 00:00:00+00,8,,,1.67193794,6,1,,10275.68502437,491.662839426748
42654,2019,CA,CDF,SLU,O'DONOVAN,00008331,2019/06/25 00:00:00+00,2019/06/25 00:00:00+00,10,(Possible) Item dragging from moving vehicle.,,10.8773737,1,1,,66502.082671525,1858.93909077653
42655,2019,CA,CDF,SLU,TOPAZ,00008211,2019/06/23 00:00:00+00,2019/06/23 00:00:00+00,2,Electrical,,47.88950348,1,1,,292175.372858175,2348.38315064846
42656,2019,CA,CDF,SLU,DOMINGUEZ,00007770,2019/06/14 00:00:00+00,2019/06/14 00:00:00+00,14,Possible Spont. Combust of Planter (per P3428),,15.18174267,1,1,,92404.282992955,1693.44623426634
42657,2019,CA,CDF,SLU,GLADE,00009037,2019/07/09 00:00:00+00,2019/07/09 00:00:00+00,2,power tool cutting material ignited grass,,5.21804953,1,1,,31776.97873557,1033.40984806806
42658,2019,CA,CDF,SLU,GILLIS,00008993,2019/07/08 00:00:00+00,2019/07/08 00:00:00+00,2,Accidental mowing,,977.14105225,1,1,,5998349.18339835,14357.493358456
42659,2019,CA,CDF,SLU,BELMONT,00007006,2019/05/29 00:00:00+00,2019/05/29 00:00:00+00,1,,,832.63604736,6,1,,5070249.03074598,9799.50165860587
